datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.7251,-41.4081,6.5
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.7255,-41.4121,6.5
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.7296,-41.4115,6.5
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.7301,-41.4154,6.4
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,12,0,1,-22.0378,-43.1686,11.4
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,12,0,1,-22.1311,-43.1754,9.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,12,0,1,-22.1357,-43.1747,9.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,12,0,1,-22.1363,-43.1795,9.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,12,0,1,-22.1905,-42.9592,13.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,12,0,1,-22.4073,-43.8729,8.1
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,12,0,1,-22.4279,-43.5623,6.6
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,12,0,1,-22.4285,-43.5648,6
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,13,0,1,-22.4579,-44.3738,3.6
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,MENDES,Mata Atlantica,12,0,1,-22.4722,-43.7610,4.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,MENDES,Mata Atlantica,12,0,1,-22.4771,-43.7606,4.8
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,12,0,1,-22.5066,-44.0551,4.1
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,PINHEIRAL,Mata Atlantica,12,0,1,-22.5677,-44.0186,2.5
2019/08/18 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,12,0,1,-22.5744,-42.7439,2
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.9625,-41.0140,1.5
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,11,0,1,-22.0385,-43.1730,12.6
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.0801,-43.2138,4.5
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.0847,-43.2266,5.4
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.0854,-43.2258,7.6
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.0883,-43.2261,2.8
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,11,0,1,-22.2974,-43.7163,23.6
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,11,0,0.9,-22.2980,-43.7207,23.6
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,11,0,1,-22.3016,-43.7201,23.6
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.5991,-41.3032,2.4
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.8105,-41.4218,4.8
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.8144,-41.4250,3.9
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.9375,-41.2840,1.8
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,APERIBE,Mata Atlantica,11,0,1,-21.6317,-42.1045,2.4
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,12,0,1,-22.8207,-42.7804,5.4
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MESQUITA,Mata Atlantica,-999,0,0.9,-22.8292,-43.4549,3.4
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,1,-22.8544,-43.4240,7.8
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MANGARATIBA,Mata Atlantica,12,0,-999,-22.9652,-44.0435,6.9
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,12,0,1,-22.7217,-43.6188,8
2019/08/17 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,11,0,1,-22.7902,-42.0131,2.1
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,12,0,1,-21.7674,-41.8518,0.8
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,12,0,1,-22.0421,-43.1660,0.9
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,12,0,1,-22.1200,-43.2708,0.9
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,12,0,1,-22.1245,-43.2720,1.1
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,12,0,0.9,-22.3317,-43.1153,7.7
2019/08/18 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,12,0,0.9,-22.3327,-43.1103,0.9
2019/08/28 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,-999,5.6,1,-22.0666,-41.2195,3
2019/08/28 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,-999,5.6,1,-22.0701,-41.2190,3
2019/08/28 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,3,2.7,0.9,-22.2189,-42.5313,6
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,11,0,1,-21.9417,-42.2703,0.5
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,11,0,1,-22.0431,-43.1701,2.7
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,11,0,1,-22.0466,-43.1707,2.7
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.1163,-43.1451,0.8
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.1191,-43.1499,0.6
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.1224,-43.0897,1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,11,0,1,-22.1400,-43.2588,2.1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,11,0,0.9,-22.1957,-42.4265,0.9
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,11,0,0.9,-22.1964,-42.4226,0.9
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,10,0,0.8,-22.1992,-42.4272,2.1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,11,0,0.9,-22.3609,-43.4045,0.4
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,11,0,1,-22.3851,-44.0104,1.7
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,11,0,1,-22.3856,-44.0081,4.1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,11,0,1,-22.3859,-44.0059,1.7
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,11,0,1,-22.3887,-44.0112,1.7
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,11,0,1,-22.3892,-44.0088,0.9
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,11,0,1,-22.5856,-42.0843,0.6
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,11,0,1,-22.6987,-42.2654,1.1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,11,0,1,-22.7021,-42.2661,1.1
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,11,0,1,-22.7027,-42.2621,3.9
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,-999,-22.7532,-43.2702,1.2
2019/08/17 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,13,0,1,-22.8572,-42.9820,0.5
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2501,-44.0111,5.7
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2510,-44.0150,5.7
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2541,-44.0027,7.5
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2549,-44.0063,7.5
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2558,-44.0104,7.1
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2567,-44.0143,7.1
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,0.8,-22.2608,-44.0065,7.5
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,1,0,1,-22.4264,-44.4175,2.9
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,1,0,1,-22.4273,-44.4213,2.9
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,0,0,1,-22.6919,-43.5324,2.8
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.6970,-43.7372,6.8
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.6979,-43.7411,11.1
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.6997,-43.7490,3.6
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.7294,-43.7235,5.6
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,1,0,1,-22.7359,-43.6127,3.9
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,0,0,1,-22.0968,-43.3612,12.3
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,0,0.2,0.2,-22.2376,-42.5063,5.1
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,0,0,0.3,-22.2542,-42.8547,4.9
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,0,0,0.3,-22.2559,-42.8542,4.2
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,0.9,-22.2591,-43.9989,21.5
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,0.9,-22.2599,-44.0027,7.5
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,0,0,1,-22.7061,-42.2431,7.5
2019/08/30 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,0,0,1,-22.7073,-42.2481,4.3
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,NATIVIDADE,Mata Atlantica,0,0.6,0.9,-21.0061,-41.9719,8.4
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,6,1.7,1,-21.3950,-41.7840,7.1
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,1.5,1,-21.5755,-41.2444,10.3
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,1,0.8,1,-21.5997,-42.2704,6.1
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,0,0,1,-22.0978,-43.3653,19.8
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,0,0,1,-22.1024,-43.3588,12.3
2019/08/30 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,0,0,1,-22.2381,-43.1091,6.3
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2514,-44.0105,21.4
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2553,-44.0062,18.8
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,1,-22.2558,-44.0140,17.5
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,0,0,0.9,-22.2584,-44.0078,9
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,0,0.1,0.3,-22.3129,-42.8661,5.4
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,0,0.1,0.3,-22.3144,-42.8634,11
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.6973,-43.7392,4.8
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,2,0,1,-22.6978,-43.7468,4.8
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,0,0,1,-22.7931,-42.9077,5.3
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,0,0,1,-22.7946,-42.9060,5.6
2019/08/30 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,1,-22.8565,-43.4160,4.9
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1488,-41.7936,1.8
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,0.9,-21.1488,-41.7959,1.7
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1858,-41.8119,4.7
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1895,-41.8112,3.8
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.2905,-41.7491,3.4
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,2,0,1,-21.4713,-41.1769,5
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,2,0,1,-21.4718,-41.1749,5.3
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,APERIBE,Mata Atlantica,3,0,1,-21.6862,-42.1502,55.9
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8865,-42.2571,8.5
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8877,-42.2533,19.2
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8885,-42.2576,16
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8913,-42.2526,19.2
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8920,-42.2568,16
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8956,-42.2561,8
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.9128,-41.1306,5.6
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,0,1,-21.9180,-41.3561,6.4
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,-999,0,1,-22.0355,-41.2309,2.8
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,2,1.9,1,-22.1183,-43.2331,2.2
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,0.6,-22.1204,-42.3222,4.9
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,0.8,-22.1254,-42.3302,5
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,3,0,1,-22.1995,-41.7915,4.7
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.9,0.3,-22.2197,-42.5629,12.9
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,1,0.5,-22.2394,-42.6369,5.6
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,2,4.6,0.3,-22.3531,-43.1288,5.2
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,2,4.6,0.2,-22.3549,-43.1283,3.6
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,3,0.1,0.6,-22.3633,-42.3475,12.3
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,2,1.7,1,-22.3042,-43.5814,6
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,2,4.9,1,-22.3985,-43.6446,2.8
2019/09/01 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,3,3.4,1,-22.4680,-44.0562,3.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1832,-41.8100,4.9
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1862,-41.8080,5.3
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1868,-41.8106,6.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1874,-41.8061,6.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.2760,-41.7524,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.2796,-41.7530,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,2,0,1,-21.4040,-41.7960,0.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,2,0,1,-21.4076,-41.7966,0.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,2,0,1,-21.5932,-42.2263,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,2,0,1,-21.5967,-42.2269,32.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,2,0,1,-21.5973,-42.2226,6.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8870,-42.2514,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8936,-42.2567,1.2
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,3,0,1,-21.8965,-42.2614,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,0.6,0.7,-22.1115,-43.3739,3.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,3,0.2,1,-22.2351,-44.0204,1.2
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.8,0.4,-22.2430,-42.5106,0.9
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,1,-22.2444,-42.4236,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,1,-22.2450,-42.4194,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,2,7.7,0.8,-22.2460,-43.1176,1.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,0.7,-22.2473,-42.4284,0.9
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,0.8,-22.2479,-42.4243,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,3,0,0.8,-22.2485,-42.4201,2.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.4,0.4,-22.2590,-42.4735,1.8
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.3,0.4,-22.2632,-42.4700,0.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.3,0.4,-22.2871,-42.4732,0.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,2,0.4,0.4,-22.2900,-42.4781,0.7
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,2,15.3,0.6,-22.4372,-43.7632,2.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1819,-41.8120,5.3
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,2,0,1,-21.1826,-41.8075,5.3
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,2,15.6,0.6,-22.4378,-43.7593,2.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,2,16.1,0.4,-22.4412,-43.7599,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,2,7.2,1,-22.4717,-43.9522,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,2,7.3,1,-22.4723,-43.9483,1.6
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,2,7.2,1,-22.4756,-43.9489,0.5
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,3,0,0.5,-22.4950,-42.6309,0.4
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,2,8,0.5,-22.7406,-42.9744,2.1
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,2,8,0.5,-22.7415,-42.9737,2.2
2019/09/01 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,2,8.1,0.5,-22.7441,-42.9750,2.1
